target,text,keyword,text_raw,text_length,hashtag_count,mention_count,has_url,sentiment,bigrams,trigrams,text_with_ngrams
0,saving baby burning building soaking cake shit tonne alcohol mat man heart gbbo,buildings burning,saving babies from burning buildings soaking cake in a shit tonne of alcohol mat is a man after my own heart ?? #GBBO,117,1,0,0,-0.5574,"[('saving', 'baby'), ('baby', 'burning'), ('burning', 'building'), ('building', 'soaking'), ('soaking', 'cake'), ('cake', 'shit'), ('shit', 'tonne'), ('tonne', 'alcohol'), ('alcohol', 'mat'), ('mat', 'man'), ('man', 'heart'), ('heart', 'gbbo')]","[('saving', 'baby', 'burning'), ('baby', 'burning', 'building'), ('burning', 'building', 'soaking'), ('building', 'soaking', 'cake'), ('soaking', 'cake', 'shit'), ('cake', 'shit', 'tonne'), ('shit', 'tonne', 'alcohol'), ('tonne', 'alcohol', 'mat'), ('alcohol', 'mat', 'man'), ('mat', 'man', 'heart'), ('man', 'heart', 'gbbo')]",saving baby burning building soaking cake shit tonne alcohol mat man heart gbbo saving_baby baby_burning burning_building building_soaking soaking_cake cake_shit shit_tonne tonne_alcohol alcohol_mat mat_man man_heart heart_gbbo saving_baby_burning baby_burning_building burning_building_soaking building_soaking_cake soaking_cake_shit cake_shit_tonne shit_tonne_alcohol tonne_alcohol_mat alcohol_mat_man mat_man_heart man_heart_gbbo
0,found diamond rubble,rubble,I found a diamond in the rubble,31,0,0,0,0.34,"[('found', 'diamond'), ('diamond', 'rubble')]","[('found', 'diamond', 'rubble')]",found diamond rubble found_diamond diamond_rubble found_diamond_rubble
0,3 car recorder zeroedge duallens car camera vehicle trafficdriving historyaccident camcorder large,accident,#3: Car Recorder ZeroEdge Dual-lens Car Camera Vehicle Traffic/Driving History/Accident Camcorder  Large Re... http://t.co/kKFaSJv6Cj,133,1,0,1,0.0,"[('3', 'car'), ('car', 'recorder'), ('recorder', 'zeroedge'), ('zeroedge', 'duallens'), ('duallens', 'car'), ('car', 'camera'), ('camera', 'vehicle'), ('vehicle', 'trafficdriving'), ('trafficdriving', 'historyaccident'), ('historyaccident', 'camcorder'), ('camcorder', 'large')]","[('3', 'car', 'recorder'), ('car', 'recorder', 'zeroedge'), ('recorder', 'zeroedge', 'duallens'), ('zeroedge', 'duallens', 'car'), ('duallens', 'car', 'camera'), ('car', 'camera', 'vehicle'), ('camera', 'vehicle', 'trafficdriving'), ('vehicle', 'trafficdriving', 'historyaccident'), ('trafficdriving', 'historyaccident', 'camcorder'), ('historyaccident', 'camcorder', 'large')]",3 car recorder zeroedge duallens car camera vehicle trafficdriving historyaccident camcorder large 3_car car_recorder recorder_zeroedge zeroedge_duallens duallens_car car_camera camera_vehicle vehicle_trafficdriving trafficdriving_historyaccident historyaccident_camcorder camcorder_large 3_car_recorder car_recorder_zeroedge recorder_zeroedge_duallens zeroedge_duallens_car duallens_car_camera car_camera_vehicle camera_vehicle_trafficdriving vehicle_trafficdriving_historyaccident trafficdriving_historyaccident_camcorder historyaccident_camcorder_large
0,nalathekoala health care professional deal gun violence sequalae consider suicide injury accident homicide,injuries,@nalathekoala As a health care professional that deals all gun violence sequalae I consider suicides injuries accidents and homicides,133,0,1,0,-0.9287,"[('nalathekoala', 'health'), ('health', 'care'), ('care', 'professional'), ('professional', 'deal'), ('deal', 'gun'), ('gun', 'violence'), ('violence', 'sequalae'), ('sequalae', 'consider'), ('consider', 'suicide'), ('suicide', 'injury'), ('injury', 'accident'), ('accident', 'homicide')]","[('nalathekoala', 'health', 'care'), ('health', 'care', 'professional'), ('care', 'professional', 'deal'), ('professional', 'deal', 'gun'), ('deal', 'gun', 'violence'), ('gun', 'violence', 'sequalae'), ('violence', 'sequalae', 'consider'), ('sequalae', 'consider', 'suicide'), ('consider', 'suicide', 'injury'), ('suicide', 'injury', 'accident'), ('injury', 'accident', 'homicide')]",nalathekoala health care professional deal gun violence sequalae consider suicide injury accident homicide nalathekoala_health health_care care_professional professional_deal deal_gun gun_violence violence_sequalae sequalae_consider consider_suicide suicide_injury injury_accident accident_homicide nalathekoala_health_care health_care_professional care_professional_deal professional_deal_gun deal_gun_violence gun_violence_sequalae violence_sequalae_consider sequalae_consider_suicide consider_suicide_injury suicide_injury_accident injury_accident_homicide
0,usfs acronym united state fire service,forest fire,USFS an acronym for United States Fire Service. http://t.co/8NAdrGr4xC,70,0,0,1,0.1027,"[('usfs', 'acronym'), ('acronym', 'united'), ('united', 'state'), ('state', 'fire'), ('fire', 'service')]","[('usfs', 'acronym', 'united'), ('acronym', 'united', 'state'), ('united', 'state', 'fire'), ('state', 'fire', 'service')]",usfs acronym united state fire service usfs_acronym acronym_united united_state state_fire fire_service usfs_acronym_united acronym_united_state united_state_fire state_fire_service
0,coincidence curse still unresolved secret past accident,accident,Coincidence Or #Curse? Still #Unresolved Secrets From Past http://t.co/7VG8Df9pLE #accident,91,3,0,1,-0.765,"[('coincidence', 'curse'), ('curse', 'still'), ('still', 'unresolved'), ('unresolved', 'secret'), ('secret', 'past'), ('past', 'accident')]","[('coincidence', 'curse', 'still'), ('curse', 'still', 'unresolved'), ('still', 'unresolved', 'secret'), ('unresolved', 'secret', 'past'), ('secret', 'past', 'accident')]",coincidence curse still unresolved secret past accident coincidence_curse curse_still still_unresolved unresolved_secret secret_past past_accident coincidence_curse_still curse_still_unresolved still_unresolved_secret unresolved_secret_past secret_past_accident
0,incredible character heart broken actually dead ripross miss,dead,WHAT AN INCREDIBLE CHARACTER MY HEART IS BROKEN THAT HE IS ACTUALLY DEAD!! #RIPROSS WE WILL MISS YOU!  https://t.co/LgqmdnaVDf,126,1,0,1,-0.8402,"[('incredible', 'character'), ('character', 'heart'), ('heart', 'broken'), ('broken', 'actually'), ('actually', 'dead'), ('dead', 'ripross'), ('ripross', 'miss')]","[('incredible', 'character', 'heart'), ('character', 'heart', 'broken'), ('heart', 'broken', 'actually'), ('broken', 'actually', 'dead'), ('actually', 'dead', 'ripross'), ('dead', 'ripross', 'miss')]",incredible character heart broken actually dead ripross miss incredible_character character_heart heart_broken broken_actually actually_dead dead_ripross ripross_miss incredible_character_heart character_heart_broken heart_broken_actually broken_actually_dead actually_dead_ripross dead_ripross_miss
0,gtas soon maintenance end everyone flood server gtservers destroyed extreme load gtmaintenance start anew,floods,"&gt;As soon as maintenance ends everyone floods the servers
&gt;Servers destroyed by extreme load
&gt;Maintenance starts anew",125,0,0,0,-0.4939,"[('gtas', 'soon'), ('soon', 'maintenance'), ('maintenance', 'end'), ('end', 'everyone'), ('everyone', 'flood'), ('flood', 'server'), ('server', 'gtservers'), ('gtservers', 'destroyed'), ('destroyed', 'extreme'), ('extreme', 'load'), ('load', 'gtmaintenance'), ('gtmaintenance', 'start'), ('start', 'anew')]","[('gtas', 'soon', 'maintenance'), ('soon', 'maintenance', 'end'), ('maintenance', 'end', 'everyone'), ('end', 'everyone', 'flood'), ('everyone', 'flood', 'server'), ('flood', 'server', 'gtservers'), ('server', 'gtservers', 'destroyed'), ('gtservers', 'destroyed', 'extreme'), ('destroyed', 'extreme', 'load'), ('extreme', 'load', 'gtmaintenance'), ('load', 'gtmaintenance', 'start'), ('gtmaintenance', 'start', 'anew')]",gtas soon maintenance end everyone flood server gtservers destroyed extreme load gtmaintenance start anew gtas_soon soon_maintenance maintenance_end end_everyone everyone_flood flood_server server_gtservers gtservers_destroyed destroyed_extreme extreme_load load_gtmaintenance gtmaintenance_start start_anew gtas_soon_maintenance soon_maintenance_end maintenance_end_everyone end_everyone_flood everyone_flood_server flood_server_gtservers server_gtservers_destroyed gtservers_destroyed_extreme destroyed_extreme_load extreme_load_gtmaintenance load_gtmaintenance_start gtmaintenance_start_anew
0,police union retard justice amp drain gov cop vote 4 r r go teacher union instead dccc vj44 lawrence jbouie mmfa,police,Police unions retard justice &amp; drain gov $ but cops vote 4 Rs so Rs go after teachers unions instead! @DCCC @VJ44 @Lawrence @JBouie @mmfa,141,0,5,0,0.0,"[('police', 'union'), ('union', 'retard'), ('retard', 'justice'), ('justice', 'amp'), ('amp', 'drain'), ('drain', 'gov'), ('gov', 'cop'), ('cop', 'vote'), ('vote', '4'), ('4', 'r'), ('r', 'r'), ('r', 'go'), ('go', 'teacher'), ('teacher', 'union'), ('union', 'instead'), ('instead', 'dccc'), ('dccc', 'vj44'), ('vj44', 'lawrence'), ('lawrence', 'jbouie'), ('jbouie', 'mmfa')]","[('police', 'union', 'retard'), ('union', 'retard', 'justice'), ('retard', 'justice', 'amp'), ('justice', 'amp', 'drain'), ('amp', 'drain', 'gov'), ('drain', 'gov', 'cop'), ('gov', 'cop', 'vote'), ('cop', 'vote', '4'), ('vote', '4', 'r'), ('4', 'r', 'r'), ('r', 'r', 'go'), ('r', 'go', 'teacher'), ('go', 'teacher', 'union'), ('teacher', 'union', 'instead'), ('union', 'instead', 'dccc'), ('instead', 'dccc', 'vj44'), ('dccc', 'vj44', 'lawrence'), ('vj44', 'lawrence', 'jbouie'), ('lawrence', 'jbouie', 'mmfa')]",police union retard justice amp drain gov cop vote 4 r r go teacher union instead dccc vj44 lawrence jbouie mmfa police_union union_retard retard_justice justice_amp amp_drain drain_gov gov_cop cop_vote vote_4 4_r r_r r_go go_teacher teacher_union union_instead instead_dccc dccc_vj44 vj44_lawrence lawrence_jbouie jbouie_mmfa police_union_retard union_retard_justice retard_justice_amp justice_amp_drain amp_drain_gov drain_gov_cop gov_cop_vote cop_vote_4 vote_4_r 4_r_r r_r_go r_go_teacher go_teacher_union teacher_union_instead union_instead_dccc instead_dccc_vj44 dccc_vj44_lawrence vj44_lawrence_jbouie lawrence_jbouie_mmfa
0,omega men writer explores terrorism religion epic kyle rayner story via newsarama,terrorism,OMEGA MEN Writer Explores Terrorism Religion In an 'Epic KYLE RAYNER Story' https://t.co/utc7pdIdfo via @Newsarama,114,0,1,1,-0.6808,"[('omega', 'men'), ('men', 'writer'), ('writer', 'explores'), ('explores', 'terrorism'), ('terrorism', 'religion'), ('religion', 'epic'), ('epic', 'kyle'), ('kyle', 'rayner'), ('rayner', 'story'), ('story', 'via'), ('via', 'newsarama')]","[('omega', 'men', 'writer'), ('men', 'writer', 'explores'), ('writer', 'explores', 'terrorism'), ('explores', 'terrorism', 'religion'), ('terrorism', 'religion', 'epic'), ('religion', 'epic', 'kyle'), ('epic', 'kyle', 'rayner'), ('kyle', 'rayner', 'story'), ('rayner', 'story', 'via'), ('story', 'via', 'newsarama')]",omega men writer explores terrorism religion epic kyle rayner story via newsarama omega_men men_writer writer_explores explores_terrorism terrorism_religion religion_epic epic_kyle kyle_rayner rayner_story story_via via_newsarama omega_men_writer men_writer_explores writer_explores_terrorism explores_terrorism_religion terrorism_religion_epic religion_epic_kyle epic_kyle_rayner kyle_rayner_story rayner_story_via story_via_newsarama
0,trident 90225 chevy fire truck w pumper ims fire dept red ho 187 plastic,fire truck,Trident 90225 Chevy fire Truck w/ Pumper  IMS Fire Dept. Red HO 1:87  plastic http://t.co/FAQNFUpeGn http://t.co/mQfOfKXtyh,123,0,0,1,-0.836,"[('trident', '90225'), ('90225', 'chevy'), ('chevy', 'fire'), ('fire', 'truck'), ('truck', 'w'), ('w', 'pumper'), ('pumper', 'ims'), ('ims', 'fire'), ('fire', 'dept'), ('dept', 'red'), ('red', 'ho'), ('ho', '187'), ('187', 'plastic')]","[('trident', '90225', 'chevy'), ('90225', 'chevy', 'fire'), ('chevy', 'fire', 'truck'), ('fire', 'truck', 'w'), ('truck', 'w', 'pumper'), ('w', 'pumper', 'ims'), ('pumper', 'ims', 'fire'), ('ims', 'fire', 'dept'), ('fire', 'dept', 'red'), ('dept', 'red', 'ho'), ('red', 'ho', '187'), ('ho', '187', 'plastic')]",trident 90225 chevy fire truck w pumper ims fire dept red ho 187 plastic trident_90225 90225_chevy chevy_fire fire_truck truck_w w_pumper pumper_ims ims_fire fire_dept dept_red red_ho ho_187 187_plastic trident_90225_chevy 90225_chevy_fire chevy_fire_truck fire_truck_w truck_w_pumper w_pumper_ims pumper_ims_fire ims_fire_dept fire_dept_red dept_red_ho red_ho_187 ho_187_plastic
0,ever remembered old song something have not heared year word carry flood memory along priceless,floods,Have you ever remembered an old song something you haven't heared for years?  words that carry floods of memories all along. #priceless,135,1,0,0,0.0,"[('ever', 'remembered'), ('remembered', 'old'), ('old', 'song'), ('song', 'something'), ('something', 'have'), ('have', 'not'), ('not', 'heared'), ('heared', 'year'), ('year', 'word'), ('word', 'carry'), ('carry', 'flood'), ('flood', 'memory'), ('memory', 'along'), ('along', 'priceless')]","[('ever', 'remembered', 'old'), ('remembered', 'old', 'song'), ('old', 'song', 'something'), ('song', 'something', 'have'), ('something', 'have', 'not'), ('have', 'not', 'heared'), ('not', 'heared', 'year'), ('heared', 'year', 'word'), ('year', 'word', 'carry'), ('word', 'carry', 'flood'), ('carry', 'flood', 'memory'), ('flood', 'memory', 'along'), ('memory', 'along', 'priceless')]",ever remembered old song something have not heared year word carry flood memory along priceless ever_remembered remembered_old old_song song_something something_have have_not not_heared heared_year year_word word_carry carry_flood flood_memory memory_along along_priceless ever_remembered_old remembered_old_song old_song_something song_something_have something_have_not have_not_heared not_heared_year heared_year_word year_word_carry word_carry_flood carry_flood_memory flood_memory_along memory_along_priceless
0,never understood guy wanted run burning building chase murderer they are fire,burning buildings,"'i never understood guys who wanted to run into burning buildings.'
'you chase murderers.'
'not if they're on fire.'",116,0,0,0,-0.7906,"[('never', 'understood'), ('understood', 'guy'), ('guy', 'wanted'), ('wanted', 'run'), ('run', 'burning'), ('burning', 'building'), ('building', 'chase'), ('chase', 'murderer'), ('murderer', 'they'), ('they', 'are'), ('are', 'fire')]","[('never', 'understood', 'guy'), ('understood', 'guy', 'wanted'), ('guy', 'wanted', 'run'), ('wanted', 'run', 'burning'), ('run', 'burning', 'building'), ('burning', 'building', 'chase'), ('building', 'chase', 'murderer'), ('chase', 'murderer', 'they'), ('murderer', 'they', 'are'), ('they', 'are', 'fire')]",never understood guy wanted run burning building chase murderer they are fire never_understood understood_guy guy_wanted wanted_run run_burning burning_building building_chase chase_murderer murderer_they they_are are_fire never_understood_guy understood_guy_wanted guy_wanted_run wanted_run_burning run_burning_building burning_building_chase building_chase_murderer chase_murderer_they murderer_they_are they_are_fire
0,chacos supposed arrive 8p m holding hostage ups want crunchysensible footwear,hostage,my chacos were supposed to arrive by 8pm why are you holding them hostage @ups I just want some crunchysensible footwear,120,0,1,0,0.0772,"[('chacos', 'supposed'), ('supposed', 'arrive'), ('arrive', '8p'), ('8p', 'm'), ('m', 'holding'), ('holding', 'hostage'), ('hostage', 'ups'), ('ups', 'want'), ('want', 'crunchysensible'), ('crunchysensible', 'footwear')]","[('chacos', 'supposed', 'arrive'), ('supposed', 'arrive', '8p'), ('arrive', '8p', 'm'), ('8p', 'm', 'holding'), ('m', 'holding', 'hostage'), ('holding', 'hostage', 'ups'), ('hostage', 'ups', 'want'), ('ups', 'want', 'crunchysensible'), ('want', 'crunchysensible', 'footwear')]",chacos supposed arrive 8p m holding hostage ups want crunchysensible footwear chacos_supposed supposed_arrive arrive_8p 8p_m m_holding holding_hostage hostage_ups ups_want want_crunchysensible crunchysensible_footwear chacos_supposed_arrive supposed_arrive_8p arrive_8p_m 8p_m_holding m_holding_hostage holding_hostage_ups hostage_ups_want ups_want_crunchysensible want_crunchysensible_footwear
0,you national park service tonto national forest stop annihilation salt river wild horse via change,annihilation,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... https://t.co/FLcQQeZnVW via @Change,139,0,1,1,-0.296,"[('you', 'national'), ('national', 'park'), ('park', 'service'), ('service', 'tonto'), ('tonto', 'national'), ('national', 'forest'), ('forest', 'stop'), ('stop', 'annihilation'), ('annihilation', 'salt'), ('salt', 'river'), ('river', 'wild'), ('wild', 'horse'), ('horse', 'via'), ('via', 'change')]","[('you', 'national', 'park'), ('national', 'park', 'service'), ('park', 'service', 'tonto'), ('service', 'tonto', 'national'), ('tonto', 'national', 'forest'), ('national', 'forest', 'stop'), ('forest', 'stop', 'annihilation'), ('stop', 'annihilation', 'salt'), ('annihilation', 'salt', 'river'), ('salt', 'river', 'wild'), ('river', 'wild', 'horse'), ('wild', 'horse', 'via'), ('horse', 'via', 'change')]",you national park service tonto national forest stop annihilation salt river wild horse via change you_national national_park park_service service_tonto tonto_national national_forest forest_stop stop_annihilation annihilation_salt salt_river river_wild wild_horse horse_via via_change you_national_park national_park_service park_service_tonto service_tonto_national tonto_national_forest national_forest_stop forest_stop_annihilation stop_annihilation_salt annihilation_salt_river salt_river_wild river_wild_horse wild_horse_via horse_via_change
0,fedex longer transport bioterror pathogen wake anthrax lab mishap,bioterror,FedEx will no longer transport bioterror pathogens in wake of anthrax lab mishaps http://t.co/lHpgxc4b8J,104,0,0,1,0.0,"[('fedex', 'longer'), ('longer', 'transport'), ('transport', 'bioterror'), ('bioterror', 'pathogen'), ('pathogen', 'wake'), ('wake', 'anthrax'), ('anthrax', 'lab'), ('lab', 'mishap')]","[('fedex', 'longer', 'transport'), ('longer', 'transport', 'bioterror'), ('transport', 'bioterror', 'pathogen'), ('bioterror', 'pathogen', 'wake'), ('pathogen', 'wake', 'anthrax'), ('wake', 'anthrax', 'lab'), ('anthrax', 'lab', 'mishap')]",fedex longer transport bioterror pathogen wake anthrax lab mishap fedex_longer longer_transport transport_bioterror bioterror_pathogen pathogen_wake wake_anthrax anthrax_lab lab_mishap fedex_longer_transport longer_transport_bioterror transport_bioterror_pathogen bioterror_pathogen_wake pathogen_wake_anthrax wake_anthrax_lab anthrax_lab_mishap
0,also loki treated nicely fandom mass murderer know,mass murderer,also loki is treated too nicely for the fandom as a mass murderer but we all know why :),88,0,0,0,-0.4019,"[('also', 'loki'), ('loki', 'treated'), ('treated', 'nicely'), ('nicely', 'fandom'), ('fandom', 'mass'), ('mass', 'murderer'), ('murderer', 'know')]","[('also', 'loki', 'treated'), ('loki', 'treated', 'nicely'), ('treated', 'nicely', 'fandom'), ('nicely', 'fandom', 'mass'), ('fandom', 'mass', 'murderer'), ('mass', 'murderer', 'know')]",also loki treated nicely fandom mass murderer know also_loki loki_treated treated_nicely nicely_fandom fandom_mass mass_murderer murderer_know also_loki_treated loki_treated_nicely treated_nicely_fandom nicely_fandom_mass fandom_mass_murderer mass_murderer_know
0,onufrance 7475 bioterrorism rockefellerchirockefellerunivheiress 2 evade lgl effort 2 prosecute blks 4 harvardu kidnapgafp,bioterrorism,@ONU_France 74/75 Bioterrorism on '@Rockefeller_Chi/@RockefellerUniv'Heiress 2 evade lgl efforts 2 prosecute BLKs 4 @HarvardU kidnap'g.@AFP,139,0,5,0,-0.4019,"[('onufrance', '7475'), ('7475', 'bioterrorism'), ('bioterrorism', 'rockefellerchirockefellerunivheiress'), ('rockefellerchirockefellerunivheiress', '2'), ('2', 'evade'), ('evade', 'lgl'), ('lgl', 'effort'), ('effort', '2'), ('2', 'prosecute'), ('prosecute', 'blks'), ('blks', '4'), ('4', 'harvardu'), ('harvardu', 'kidnapgafp')]","[('onufrance', '7475', 'bioterrorism'), ('7475', 'bioterrorism', 'rockefellerchirockefellerunivheiress'), ('bioterrorism', 'rockefellerchirockefellerunivheiress', '2'), ('rockefellerchirockefellerunivheiress', '2', 'evade'), ('2', 'evade', 'lgl'), ('evade', 'lgl', 'effort'), ('lgl', 'effort', '2'), ('effort', '2', 'prosecute'), ('2', 'prosecute', 'blks'), ('prosecute', 'blks', '4'), ('blks', '4', 'harvardu'), ('4', 'harvardu', 'kidnapgafp')]",onufrance 7475 bioterrorism rockefellerchirockefellerunivheiress 2 evade lgl effort 2 prosecute blks 4 harvardu kidnapgafp onufrance_7475 7475_bioterrorism bioterrorism_rockefellerchirockefellerunivheiress rockefellerchirockefellerunivheiress_2 2_evade evade_lgl lgl_effort effort_2 2_prosecute prosecute_blks blks_4 4_harvardu harvardu_kidnapgafp onufrance_7475_bioterrorism 7475_bioterrorism_rockefellerchirockefellerunivheiress bioterrorism_rockefellerchirockefellerunivheiress_2 rockefellerchirockefellerunivheiress_2_evade 2_evade_lgl evade_lgl_effort lgl_effort_2 effort_2_prosecute 2_prosecute_blks prosecute_blks_4 blks_4_harvardu 4_harvardu_kidnapgafp
0,dinosaurdracula felt remorse missing pam drowned guy really like jason part vi outfit,drowned,.@DinosaurDracula Felt remorse for missing Pam drowned it with these guys. Really like Jason's Part VI outfit. http://t.co/irHh2GVSeD,133,0,1,1,-0.6605,"[('dinosaurdracula', 'felt'), ('felt', 'remorse'), ('remorse', 'missing'), ('missing', 'pam'), ('pam', 'drowned'), ('drowned', 'guy'), ('guy', 'really'), ('really', 'like'), ('like', 'jason'), ('jason', 'part'), ('part', 'vi'), ('vi', 'outfit')]","[('dinosaurdracula', 'felt', 'remorse'), ('felt', 'remorse', 'missing'), ('remorse', 'missing', 'pam'), ('missing', 'pam', 'drowned'), ('pam', 'drowned', 'guy'), ('drowned', 'guy', 'really'), ('guy', 'really', 'like'), ('really', 'like', 'jason'), ('like', 'jason', 'part'), ('jason', 'part', 'vi'), ('part', 'vi', 'outfit')]",dinosaurdracula felt remorse missing pam drowned guy really like jason part vi outfit dinosaurdracula_felt felt_remorse remorse_missing missing_pam pam_drowned drowned_guy guy_really really_like like_jason jason_part part_vi vi_outfit dinosaurdracula_felt_remorse felt_remorse_missing remorse_missing_pam missing_pam_drowned pam_drowned_guy drowned_guy_really guy_really_like really_like_jason like_jason_part jason_part_vi part_vi_outfit
0,okay need evacuate house write poem,evacuate,Okay I need all of you to evacuate the house so I can write this poem,69,0,0,0,0.2263,"[('okay', 'need'), ('need', 'evacuate'), ('evacuate', 'house'), ('house', 'write'), ('write', 'poem')]","[('okay', 'need', 'evacuate'), ('need', 'evacuate', 'house'), ('evacuate', 'house', 'write'), ('house', 'write', 'poem')]",okay need evacuate house write poem okay_need need_evacuate evacuate_house house_write write_poem okay_need_evacuate need_evacuate_house evacuate_house_write house_write_poem
0,whatupdave headline 2075 dust storm mar destroys 1 money supply,dust storm,@whatupdave Headline in 2075 'Dust Storm on Mars Destroys 1% of Money Supply',77,0,1,0,-0.5574,"[('whatupdave', 'headline'), ('headline', '2075'), ('2075', 'dust'), ('dust', 'storm'), ('storm', 'mar'), ('mar', 'destroys'), ('destroys', '1'), ('1', 'money'), ('money', 'supply')]","[('whatupdave', 'headline', '2075'), ('headline', '2075', 'dust'), ('2075', 'dust', 'storm'), ('dust', 'storm', 'mar'), ('storm', 'mar', 'destroys'), ('mar', 'destroys', '1'), ('destroys', '1', 'money'), ('1', 'money', 'supply')]",whatupdave headline 2075 dust storm mar destroys 1 money supply whatupdave_headline headline_2075 2075_dust dust_storm storm_mar mar_destroys destroys_1 1_money money_supply whatupdave_headline_2075 headline_2075_dust 2075_dust_storm dust_storm_mar storm_mar_destroys mar_destroys_1 destroys_1_money 1_money_supply
0,defendbutera look like mass murderer,mass murderer,@defendbutera i look like a mass murderer in it,47,0,1,0,-0.4767,"[('defendbutera', 'look'), ('look', 'like'), ('like', 'mass'), ('mass', 'murderer')]","[('defendbutera', 'look', 'like'), ('look', 'like', 'mass'), ('like', 'mass', 'murderer')]",defendbutera look like mass murderer defendbutera_look look_like like_mass mass_murderer defendbutera_look_like look_like_mass like_mass_murderer
0,news saint louis university lower tuition first responder,first responders,[News] Saint Louis University lowers tuition for first responders http://t.co/VJRHkmHpu2,88,0,0,1,-0.296,"[('news', 'saint'), ('saint', 'louis'), ('louis', 'university'), ('university', 'lower'), ('lower', 'tuition'), ('tuition', 'first'), ('first', 'responder')]","[('news', 'saint', 'louis'), ('saint', 'louis', 'university'), ('louis', 'university', 'lower'), ('university', 'lower', 'tuition'), ('lower', 'tuition', 'first'), ('tuition', 'first', 'responder')]",news saint louis university lower tuition first responder news_saint saint_louis louis_university university_lower lower_tuition tuition_first first_responder news_saint_louis saint_louis_university louis_university_lower university_lower_tuition lower_tuition_first tuition_first_responder
0,shut eye music broke like rainstorm sylvia plath via petrichour,rainstorm,'I shut my eyes and the music broke over me like a rainstorm.' - Sylvia Plath (via petrichour) http://t.co/ULS9OEkX8M,117,0,0,1,-0.0772,"[('shut', 'eye'), ('eye', 'music'), ('music', 'broke'), ('broke', 'like'), ('like', 'rainstorm'), ('rainstorm', 'sylvia'), ('sylvia', 'plath'), ('plath', 'via'), ('via', 'petrichour')]","[('shut', 'eye', 'music'), ('eye', 'music', 'broke'), ('music', 'broke', 'like'), ('broke', 'like', 'rainstorm'), ('like', 'rainstorm', 'sylvia'), ('rainstorm', 'sylvia', 'plath'), ('sylvia', 'plath', 'via'), ('plath', 'via', 'petrichour')]",shut eye music broke like rainstorm sylvia plath via petrichour shut_eye eye_music music_broke broke_like like_rainstorm rainstorm_sylvia sylvia_plath plath_via via_petrichour shut_eye_music eye_music_broke music_broke_like broke_like_rainstorm like_rainstorm_sylvia rainstorm_sylvia_plath sylvia_plath_via plath_via_petrichour
0,traffic freezing cold blazing hot heat traffic,blazing,Why Some Traffic Is Freezing Cold And Some Blazing Hot  And How To Heat Up Some Of Your Traffic http://t.co/C8b6DdiQIg,118,0,0,1,-0.1027,"[('traffic', 'freezing'), ('freezing', 'cold'), ('cold', 'blazing'), ('blazing', 'hot'), ('hot', 'heat'), ('heat', 'traffic')]","[('traffic', 'freezing', 'cold'), ('freezing', 'cold', 'blazing'), ('cold', 'blazing', 'hot'), ('blazing', 'hot', 'heat'), ('hot', 'heat', 'traffic')]",traffic freezing cold blazing hot heat traffic traffic_freezing freezing_cold cold_blazing blazing_hot hot_heat heat_traffic traffic_freezing_cold freezing_cold_blazing cold_blazing_hot blazing_hot_heat hot_heat_traffic
0,b24fowler see crazy line blew,blew up,@b24fowler I see that! Crazy how this line blew up.,51,0,1,0,-0.34,"[('b24fowler', 'see'), ('see', 'crazy'), ('crazy', 'line'), ('line', 'blew')]","[('b24fowler', 'see', 'crazy'), ('see', 'crazy', 'line'), ('crazy', 'line', 'blew')]",b24fowler see crazy line blew b24fowler_see see_crazy crazy_line line_blew b24fowler_see_crazy see_crazy_line crazy_line_blew
0,wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck,wreck,wreck? wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck?,79,0,0,0,-0.9879,"[('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck'), ('wreck', 'wreck')]","[('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck'), ('wreck', 'wreck', 'wreck')]",wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck wreck_wreck_wreck wreck_wreck_wreck wreck_wreck_wreck wreck_wreck_wreck wreck_wreck_wreck wreck_wreck_wreck wreck_wreck_wreck wreck_wreck_wreck wreck_wreck_wreck wreck_wreck_wreck wreck_wreck_wreck
