target,text,keyword,text_raw,text_length,hashtag_count,mention_count,has_url,sentiment,bigrams,trigrams,text_with_ngrams
0,te almost born snowstorm 39 year ago here birth story vbac naturalbirth,snowstorm,Tess was almost born in a snowstorm. I was 39 years ago. Here's her birth story. http://t.co/UnyuRR8baw #VBAC #NaturalBirth,123,2,0,1,0.0,"[('te', 'almost'), ('almost', 'born'), ('born', 'snowstorm'), ('snowstorm', '39'), ('39', 'year'), ('year', 'ago'), ('ago', 'here'), ('here', 'birth'), ('birth', 'story'), ('story', 'vbac'), ('vbac', 'naturalbirth')]","[('te', 'almost', 'born'), ('almost', 'born', 'snowstorm'), ('born', 'snowstorm', '39'), ('snowstorm', '39', 'year'), ('39', 'year', 'ago'), ('year', 'ago', 'here'), ('ago', 'here', 'birth'), ('here', 'birth', 'story'), ('birth', 'story', 'vbac'), ('story', 'vbac', 'naturalbirth')]",te almost born snowstorm 39 year ago here birth story vbac naturalbirth te_almost almost_born born_snowstorm snowstorm_39 39_year year_ago ago_here here_birth birth_story story_vbac vbac_naturalbirth te_almost_born almost_born_snowstorm born_snowstorm_39 snowstorm_39_year 39_year_ago year_ago_here ago_here_birth here_birth_story birth_story_vbac story_vbac_naturalbirth
0,article saudi press reject russian initiative regional alliance assad regime fight terrorism,terrorism,http://t.co/EQjCpWILVn: Articles In Saudi Press Reject Russian Initiative For Regional Alliance With Assad Regime To Fight Terrorism,132,0,0,1,-0.872,"[('article', 'saudi'), ('saudi', 'press'), ('press', 'reject'), ('reject', 'russian'), ('russian', 'initiative'), ('initiative', 'regional'), ('regional', 'alliance'), ('alliance', 'assad'), ('assad', 'regime'), ('regime', 'fight'), ('fight', 'terrorism')]","[('article', 'saudi', 'press'), ('saudi', 'press', 'reject'), ('press', 'reject', 'russian'), ('reject', 'russian', 'initiative'), ('russian', 'initiative', 'regional'), ('initiative', 'regional', 'alliance'), ('regional', 'alliance', 'assad'), ('alliance', 'assad', 'regime'), ('assad', 'regime', 'fight'), ('regime', 'fight', 'terrorism')]",article saudi press reject russian initiative regional alliance assad regime fight terrorism article_saudi saudi_press press_reject reject_russian russian_initiative initiative_regional regional_alliance alliance_assad assad_regime regime_fight fight_terrorism article_saudi_press saudi_press_reject press_reject_russian reject_russian_initiative russian_initiative_regional initiative_regional_alliance regional_alliance_assad alliance_assad_regime assad_regime_fight regime_fight_terrorism
0,download itunes flood glory luiz santos jazz art music,floods,Download @ iTunes http://t.co/ocojPPnRh1 'Floods Of Glory' by Luiz Santos #jazz #art #Music,91,3,1,1,0.5423,"[('download', 'itunes'), ('itunes', 'flood'), ('flood', 'glory'), ('glory', 'luiz'), ('luiz', 'santos'), ('santos', 'jazz'), ('jazz', 'art'), ('art', 'music')]","[('download', 'itunes', 'flood'), ('itunes', 'flood', 'glory'), ('flood', 'glory', 'luiz'), ('glory', 'luiz', 'santos'), ('luiz', 'santos', 'jazz'), ('santos', 'jazz', 'art'), ('jazz', 'art', 'music')]",download itunes flood glory luiz santos jazz art music download_itunes itunes_flood flood_glory glory_luiz luiz_santos santos_jazz jazz_art art_music download_itunes_flood itunes_flood_glory flood_glory_luiz glory_luiz_santos luiz_santos_jazz santos_jazz_art jazz_art_music
0,6 trend driving data tsunami startup startup,tsunami,6 Trends Are Driving a Data Tsunami for Startups http://t.co/sjh0HsRp4s #startup,80,1,0,1,0.0,"[('6', 'trend'), ('trend', 'driving'), ('driving', 'data'), ('data', 'tsunami'), ('tsunami', 'startup'), ('startup', 'startup')]","[('6', 'trend', 'driving'), ('trend', 'driving', 'data'), ('driving', 'data', 'tsunami'), ('data', 'tsunami', 'startup'), ('tsunami', 'startup', 'startup')]",6 trend driving data tsunami startup startup 6_trend trend_driving driving_data data_tsunami tsunami_startup startup_startup 6_trend_driving trend_driving_data driving_data_tsunami data_tsunami_startup tsunami_startup_startup
0,flamecored colliding projectile cloud smoke engulfed area moment later shadow propelled,engulfed,@FlameCored colliding with her projectile as a cloud of smoke engulfed the area. Not a moment later Shadow propelled himself through it --,138,0,1,0,-0.128,"[('flamecored', 'colliding'), ('colliding', 'projectile'), ('projectile', 'cloud'), ('cloud', 'smoke'), ('smoke', 'engulfed'), ('engulfed', 'area'), ('area', 'moment'), ('moment', 'later'), ('later', 'shadow'), ('shadow', 'propelled')]","[('flamecored', 'colliding', 'projectile'), ('colliding', 'projectile', 'cloud'), ('projectile', 'cloud', 'smoke'), ('cloud', 'smoke', 'engulfed'), ('smoke', 'engulfed', 'area'), ('engulfed', 'area', 'moment'), ('area', 'moment', 'later'), ('moment', 'later', 'shadow'), ('later', 'shadow', 'propelled')]",flamecored colliding projectile cloud smoke engulfed area moment later shadow propelled flamecored_colliding colliding_projectile projectile_cloud cloud_smoke smoke_engulfed engulfed_area area_moment moment_later later_shadow shadow_propelled flamecored_colliding_projectile colliding_projectile_cloud projectile_cloud_smoke cloud_smoke_engulfed smoke_engulfed_area engulfed_area_moment area_moment_later moment_later_shadow later_shadow_propelled
0,texansdc kylekrenek zepp 1978 frobeusns never thought could much fun saving shooting teddy bear hostage lol,hostages,@TexansDC @kylekrenek @Zepp1978 @Frobeus_NS Never thought I could have that much fun saving (and shooting) teddy bear hostages. lol,131,0,4,0,0.7269,"[('texansdc', 'kylekrenek'), ('kylekrenek', 'zepp'), ('zepp', '1978'), ('1978', 'frobeusns'), ('frobeusns', 'never'), ('never', 'thought'), ('thought', 'could'), ('could', 'much'), ('much', 'fun'), ('fun', 'saving'), ('saving', 'shooting'), ('shooting', 'teddy'), ('teddy', 'bear'), ('bear', 'hostage'), ('hostage', 'lol')]","[('texansdc', 'kylekrenek', 'zepp'), ('kylekrenek', 'zepp', '1978'), ('zepp', '1978', 'frobeusns'), ('1978', 'frobeusns', 'never'), ('frobeusns', 'never', 'thought'), ('never', 'thought', 'could'), ('thought', 'could', 'much'), ('could', 'much', 'fun'), ('much', 'fun', 'saving'), ('fun', 'saving', 'shooting'), ('saving', 'shooting', 'teddy'), ('shooting', 'teddy', 'bear'), ('teddy', 'bear', 'hostage'), ('bear', 'hostage', 'lol')]",texansdc kylekrenek zepp 1978 frobeusns never thought could much fun saving shooting teddy bear hostage lol texansdc_kylekrenek kylekrenek_zepp zepp_1978 1978_frobeusns frobeusns_never never_thought thought_could could_much much_fun fun_saving saving_shooting shooting_teddy teddy_bear bear_hostage hostage_lol texansdc_kylekrenek_zepp kylekrenek_zepp_1978 zepp_1978_frobeusns 1978_frobeusns_never frobeusns_never_thought never_thought_could thought_could_much could_much_fun much_fun_saving fun_saving_shooting saving_shooting_teddy shooting_teddy_bear teddy_bear_hostage bear_hostage_lol
0,saving baby burning building soaking cake shit tonne alcohol mat man heart gbbo,buildings burning,saving babies from burning buildings soaking cake in a shit tonne of alcohol mat is a man after my own heart ?? #GBBO,117,1,0,0,-0.5574,"[('saving', 'baby'), ('baby', 'burning'), ('burning', 'building'), ('building', 'soaking'), ('soaking', 'cake'), ('cake', 'shit'), ('shit', 'tonne'), ('tonne', 'alcohol'), ('alcohol', 'mat'), ('mat', 'man'), ('man', 'heart'), ('heart', 'gbbo')]","[('saving', 'baby', 'burning'), ('baby', 'burning', 'building'), ('burning', 'building', 'soaking'), ('building', 'soaking', 'cake'), ('soaking', 'cake', 'shit'), ('cake', 'shit', 'tonne'), ('shit', 'tonne', 'alcohol'), ('tonne', 'alcohol', 'mat'), ('alcohol', 'mat', 'man'), ('mat', 'man', 'heart'), ('man', 'heart', 'gbbo')]",saving baby burning building soaking cake shit tonne alcohol mat man heart gbbo saving_baby baby_burning burning_building building_soaking soaking_cake cake_shit shit_tonne tonne_alcohol alcohol_mat mat_man man_heart heart_gbbo saving_baby_burning baby_burning_building burning_building_soaking building_soaking_cake soaking_cake_shit cake_shit_tonne shit_tonne_alcohol tonne_alcohol_mat alcohol_mat_man mat_man_heart man_heart_gbbo
0,3 car recorder zeroedge duallens car camera vehicle trafficdriving historyaccident camcorder large,accident,#3: Car Recorder ZeroEdge Dual-lens Car Camera Vehicle Traffic/Driving History/Accident Camcorder  Large Re... http://t.co/kKFaSJv6Cj,133,1,0,1,0.0,"[('3', 'car'), ('car', 'recorder'), ('recorder', 'zeroedge'), ('zeroedge', 'duallens'), ('duallens', 'car'), ('car', 'camera'), ('camera', 'vehicle'), ('vehicle', 'trafficdriving'), ('trafficdriving', 'historyaccident'), ('historyaccident', 'camcorder'), ('camcorder', 'large')]","[('3', 'car', 'recorder'), ('car', 'recorder', 'zeroedge'), ('recorder', 'zeroedge', 'duallens'), ('zeroedge', 'duallens', 'car'), ('duallens', 'car', 'camera'), ('car', 'camera', 'vehicle'), ('camera', 'vehicle', 'trafficdriving'), ('vehicle', 'trafficdriving', 'historyaccident'), ('trafficdriving', 'historyaccident', 'camcorder'), ('historyaccident', 'camcorder', 'large')]",3 car recorder zeroedge duallens car camera vehicle trafficdriving historyaccident camcorder large 3_car car_recorder recorder_zeroedge zeroedge_duallens duallens_car car_camera camera_vehicle vehicle_trafficdriving trafficdriving_historyaccident historyaccident_camcorder camcorder_large 3_car_recorder car_recorder_zeroedge recorder_zeroedge_duallens zeroedge_duallens_car duallens_car_camera car_camera_vehicle camera_vehicle_trafficdriving vehicle_trafficdriving_historyaccident trafficdriving_historyaccident_camcorder historyaccident_camcorder_large
0,nalathekoala health care professional deal gun violence sequalae consider suicide injury accident homicide,injuries,@nalathekoala As a health care professional that deals all gun violence sequalae I consider suicides injuries accidents and homicides,133,0,1,0,-0.9287,"[('nalathekoala', 'health'), ('health', 'care'), ('care', 'professional'), ('professional', 'deal'), ('deal', 'gun'), ('gun', 'violence'), ('violence', 'sequalae'), ('sequalae', 'consider'), ('consider', 'suicide'), ('suicide', 'injury'), ('injury', 'accident'), ('accident', 'homicide')]","[('nalathekoala', 'health', 'care'), ('health', 'care', 'professional'), ('care', 'professional', 'deal'), ('professional', 'deal', 'gun'), ('deal', 'gun', 'violence'), ('gun', 'violence', 'sequalae'), ('violence', 'sequalae', 'consider'), ('sequalae', 'consider', 'suicide'), ('consider', 'suicide', 'injury'), ('suicide', 'injury', 'accident'), ('injury', 'accident', 'homicide')]",nalathekoala health care professional deal gun violence sequalae consider suicide injury accident homicide nalathekoala_health health_care care_professional professional_deal deal_gun gun_violence violence_sequalae sequalae_consider consider_suicide suicide_injury injury_accident accident_homicide nalathekoala_health_care health_care_professional care_professional_deal professional_deal_gun deal_gun_violence gun_violence_sequalae violence_sequalae_consider sequalae_consider_suicide consider_suicide_injury suicide_injury_accident injury_accident_homicide
0,usfs acronym united state fire service,forest fire,USFS an acronym for United States Fire Service. http://t.co/8NAdrGr4xC,70,0,0,1,0.1027,"[('usfs', 'acronym'), ('acronym', 'united'), ('united', 'state'), ('state', 'fire'), ('fire', 'service')]","[('usfs', 'acronym', 'united'), ('acronym', 'united', 'state'), ('united', 'state', 'fire'), ('state', 'fire', 'service')]",usfs acronym united state fire service usfs_acronym acronym_united united_state state_fire fire_service usfs_acronym_united acronym_united_state united_state_fire state_fire_service
0,nice job calgary transit,hailstorm,Nice job Calgary transit ! http://t.co/RGOGUyt0LF,49,0,0,1,0.4215,"[('nice', 'job'), ('job', 'calgary'), ('calgary', 'transit')]","[('nice', 'job', 'calgary'), ('job', 'calgary', 'transit')]",nice job calgary transit nice_job job_calgary calgary_transit nice_job_calgary job_calgary_transit
0,coincidence curse still unresolved secret past accident,accident,Coincidence Or #Curse? Still #Unresolved Secrets From Past http://t.co/7VG8Df9pLE #accident,91,3,0,1,-0.765,"[('coincidence', 'curse'), ('curse', 'still'), ('still', 'unresolved'), ('unresolved', 'secret'), ('secret', 'past'), ('past', 'accident')]","[('coincidence', 'curse', 'still'), ('curse', 'still', 'unresolved'), ('still', 'unresolved', 'secret'), ('unresolved', 'secret', 'past'), ('secret', 'past', 'accident')]",coincidence curse still unresolved secret past accident coincidence_curse curse_still still_unresolved unresolved_secret secret_past past_accident coincidence_curse_still curse_still_unresolved still_unresolved_secret unresolved_secret_past secret_past_accident
0,mf life vocal lyrical bomb saw live summer amazing vocalist rt themalemadonna melanie fiona slept,bomb,The MF Life is a vocal and lyrical bomb. Saw her live this summer. AMAZING vocalist. RT @THEmale_madonna: Melanie Fiona is so slept on ??,137,0,1,0,0.1531,"[('mf', 'life'), ('life', 'vocal'), ('vocal', 'lyrical'), ('lyrical', 'bomb'), ('bomb', 'saw'), ('saw', 'live'), ('live', 'summer'), ('summer', 'amazing'), ('amazing', 'vocalist'), ('vocalist', 'rt'), ('rt', 'themalemadonna'), ('themalemadonna', 'melanie'), ('melanie', 'fiona'), ('fiona', 'slept')]","[('mf', 'life', 'vocal'), ('life', 'vocal', 'lyrical'), ('vocal', 'lyrical', 'bomb'), ('lyrical', 'bomb', 'saw'), ('bomb', 'saw', 'live'), ('saw', 'live', 'summer'), ('live', 'summer', 'amazing'), ('summer', 'amazing', 'vocalist'), ('amazing', 'vocalist', 'rt'), ('vocalist', 'rt', 'themalemadonna'), ('rt', 'themalemadonna', 'melanie'), ('themalemadonna', 'melanie', 'fiona'), ('melanie', 'fiona', 'slept')]",mf life vocal lyrical bomb saw live summer amazing vocalist rt themalemadonna melanie fiona slept mf_life life_vocal vocal_lyrical lyrical_bomb bomb_saw saw_live live_summer summer_amazing amazing_vocalist vocalist_rt rt_themalemadonna themalemadonna_melanie melanie_fiona fiona_slept mf_life_vocal life_vocal_lyrical vocal_lyrical_bomb lyrical_bomb_saw bomb_saw_live saw_live_summer live_summer_amazing summer_amazing_vocalist amazing_vocalist_rt vocalist_rt_themalemadonna rt_themalemadonna_melanie themalemadonna_melanie_fiona melanie_fiona_slept
0,warning string inundated wisdom replenish leader۪s weary soul day sorry notsorry gls 15,inundated,WARNING: This string will be inundated with wisdom to replenish a a leader۪s weary soul this day. #Sorry #NotSorry #GLS15,121,3,0,0,-0.1027,"[('warning', 'string'), ('string', 'inundated'), ('inundated', 'wisdom'), ('wisdom', 'replenish'), ('replenish', 'leader۪s'), ('leader۪s', 'weary'), ('weary', 'soul'), ('soul', 'day'), ('day', 'sorry'), ('sorry', 'notsorry'), ('notsorry', 'gls'), ('gls', '15')]","[('warning', 'string', 'inundated'), ('string', 'inundated', 'wisdom'), ('inundated', 'wisdom', 'replenish'), ('wisdom', 'replenish', 'leader۪s'), ('replenish', 'leader۪s', 'weary'), ('leader۪s', 'weary', 'soul'), ('weary', 'soul', 'day'), ('soul', 'day', 'sorry'), ('day', 'sorry', 'notsorry'), ('sorry', 'notsorry', 'gls'), ('notsorry', 'gls', '15')]",warning string inundated wisdom replenish leader۪s weary soul day sorry notsorry gls 15 warning_string string_inundated inundated_wisdom wisdom_replenish replenish_leader۪s leader۪s_weary weary_soul soul_day day_sorry sorry_notsorry notsorry_gls gls_15 warning_string_inundated string_inundated_wisdom inundated_wisdom_replenish wisdom_replenish_leader۪s replenish_leader۪s_weary leader۪s_weary_soul weary_soul_day soul_day_sorry day_sorry_notsorry sorry_notsorry_gls notsorry_gls_15
0,omega men writer explores terrorism religion epic kyle rayner story via newsarama,terrorism,OMEGA MEN Writer Explores Terrorism Religion In an 'Epic KYLE RAYNER Story' https://t.co/utc7pdIdfo via @Newsarama,114,0,1,1,-0.6808,"[('omega', 'men'), ('men', 'writer'), ('writer', 'explores'), ('explores', 'terrorism'), ('terrorism', 'religion'), ('religion', 'epic'), ('epic', 'kyle'), ('kyle', 'rayner'), ('rayner', 'story'), ('story', 'via'), ('via', 'newsarama')]","[('omega', 'men', 'writer'), ('men', 'writer', 'explores'), ('writer', 'explores', 'terrorism'), ('explores', 'terrorism', 'religion'), ('terrorism', 'religion', 'epic'), ('religion', 'epic', 'kyle'), ('epic', 'kyle', 'rayner'), ('kyle', 'rayner', 'story'), ('rayner', 'story', 'via'), ('story', 'via', 'newsarama')]",omega men writer explores terrorism religion epic kyle rayner story via newsarama omega_men men_writer writer_explores explores_terrorism terrorism_religion religion_epic epic_kyle kyle_rayner rayner_story story_via via_newsarama omega_men_writer men_writer_explores writer_explores_terrorism explores_terrorism_religion terrorism_religion_epic religion_epic_kyle epic_kyle_rayner kyle_rayner_story rayner_story_via story_via_newsarama
0,trident 90225 chevy fire truck w pumper ims fire dept red ho 187 plastic,fire truck,Trident 90225 Chevy fire Truck w/ Pumper  IMS Fire Dept. Red HO 1:87  plastic http://t.co/FAQNFUpeGn http://t.co/mQfOfKXtyh,123,0,0,1,-0.836,"[('trident', '90225'), ('90225', 'chevy'), ('chevy', 'fire'), ('fire', 'truck'), ('truck', 'w'), ('w', 'pumper'), ('pumper', 'ims'), ('ims', 'fire'), ('fire', 'dept'), ('dept', 'red'), ('red', 'ho'), ('ho', '187'), ('187', 'plastic')]","[('trident', '90225', 'chevy'), ('90225', 'chevy', 'fire'), ('chevy', 'fire', 'truck'), ('fire', 'truck', 'w'), ('truck', 'w', 'pumper'), ('w', 'pumper', 'ims'), ('pumper', 'ims', 'fire'), ('ims', 'fire', 'dept'), ('fire', 'dept', 'red'), ('dept', 'red', 'ho'), ('red', 'ho', '187'), ('ho', '187', 'plastic')]",trident 90225 chevy fire truck w pumper ims fire dept red ho 187 plastic trident_90225 90225_chevy chevy_fire fire_truck truck_w w_pumper pumper_ims ims_fire fire_dept dept_red red_ho ho_187 187_plastic trident_90225_chevy 90225_chevy_fire chevy_fire_truck fire_truck_w truck_w_pumper w_pumper_ims pumper_ims_fire ims_fire_dept fire_dept_red dept_red_ho red_ho_187 ho_187_plastic
0,ever remembered old song something have not heared year word carry flood memory along priceless,floods,Have you ever remembered an old song something you haven't heared for years?  words that carry floods of memories all along. #priceless,135,1,0,0,0.0,"[('ever', 'remembered'), ('remembered', 'old'), ('old', 'song'), ('song', 'something'), ('something', 'have'), ('have', 'not'), ('not', 'heared'), ('heared', 'year'), ('year', 'word'), ('word', 'carry'), ('carry', 'flood'), ('flood', 'memory'), ('memory', 'along'), ('along', 'priceless')]","[('ever', 'remembered', 'old'), ('remembered', 'old', 'song'), ('old', 'song', 'something'), ('song', 'something', 'have'), ('something', 'have', 'not'), ('have', 'not', 'heared'), ('not', 'heared', 'year'), ('heared', 'year', 'word'), ('year', 'word', 'carry'), ('word', 'carry', 'flood'), ('carry', 'flood', 'memory'), ('flood', 'memory', 'along'), ('memory', 'along', 'priceless')]",ever remembered old song something have not heared year word carry flood memory along priceless ever_remembered remembered_old old_song song_something something_have have_not not_heared heared_year year_word word_carry carry_flood flood_memory memory_along along_priceless ever_remembered_old remembered_old_song old_song_something song_something_have something_have_not have_not_heared not_heared_year heared_year_word year_word_carry word_carry_flood carry_flood_memory flood_memory_along memory_along_priceless
0,taylor cara aka catastrophe mother chucker behind scene bad blood vote vmas,catastrophe,Taylor and Cara aka Catastrophe and Mother Chucker behind the scenes of Bad Blood. Vote: http://t.co/TF2BkQ0OlX #VMAs http://t.co/3fQq7pFjvX,140,1,0,1,-0.836,"[('taylor', 'cara'), ('cara', 'aka'), ('aka', 'catastrophe'), ('catastrophe', 'mother'), ('mother', 'chucker'), ('chucker', 'behind'), ('behind', 'scene'), ('scene', 'bad'), ('bad', 'blood'), ('blood', 'vote'), ('vote', 'vmas')]","[('taylor', 'cara', 'aka'), ('cara', 'aka', 'catastrophe'), ('aka', 'catastrophe', 'mother'), ('catastrophe', 'mother', 'chucker'), ('mother', 'chucker', 'behind'), ('chucker', 'behind', 'scene'), ('behind', 'scene', 'bad'), ('scene', 'bad', 'blood'), ('bad', 'blood', 'vote'), ('blood', 'vote', 'vmas')]",taylor cara aka catastrophe mother chucker behind scene bad blood vote vmas taylor_cara cara_aka aka_catastrophe catastrophe_mother mother_chucker chucker_behind behind_scene scene_bad bad_blood blood_vote vote_vmas taylor_cara_aka cara_aka_catastrophe aka_catastrophe_mother catastrophe_mother_chucker mother_chucker_behind chucker_behind_scene behind_scene_bad scene_bad_blood bad_blood_vote blood_vote_vmas
0,never understood guy wanted run burning building chase murderer they are fire,burning buildings,"'i never understood guys who wanted to run into burning buildings.'
'you chase murderers.'
'not if they're on fire.'",116,0,0,0,-0.7906,"[('never', 'understood'), ('understood', 'guy'), ('guy', 'wanted'), ('wanted', 'run'), ('run', 'burning'), ('burning', 'building'), ('building', 'chase'), ('chase', 'murderer'), ('murderer', 'they'), ('they', 'are'), ('are', 'fire')]","[('never', 'understood', 'guy'), ('understood', 'guy', 'wanted'), ('guy', 'wanted', 'run'), ('wanted', 'run', 'burning'), ('run', 'burning', 'building'), ('burning', 'building', 'chase'), ('building', 'chase', 'murderer'), ('chase', 'murderer', 'they'), ('murderer', 'they', 'are'), ('they', 'are', 'fire')]",never understood guy wanted run burning building chase murderer they are fire never_understood understood_guy guy_wanted wanted_run run_burning burning_building building_chase chase_murderer murderer_they they_are are_fire never_understood_guy understood_guy_wanted guy_wanted_run wanted_run_burning run_burning_building burning_building_chase building_chase_murderer chase_murderer_they murderer_they_are they_are_fire
0,chacos supposed arrive 8p m holding hostage ups want crunchysensible footwear,hostage,my chacos were supposed to arrive by 8pm why are you holding them hostage @ups I just want some crunchysensible footwear,120,0,1,0,0.0772,"[('chacos', 'supposed'), ('supposed', 'arrive'), ('arrive', '8p'), ('8p', 'm'), ('m', 'holding'), ('holding', 'hostage'), ('hostage', 'ups'), ('ups', 'want'), ('want', 'crunchysensible'), ('crunchysensible', 'footwear')]","[('chacos', 'supposed', 'arrive'), ('supposed', 'arrive', '8p'), ('arrive', '8p', 'm'), ('8p', 'm', 'holding'), ('m', 'holding', 'hostage'), ('holding', 'hostage', 'ups'), ('hostage', 'ups', 'want'), ('ups', 'want', 'crunchysensible'), ('want', 'crunchysensible', 'footwear')]",chacos supposed arrive 8p m holding hostage ups want crunchysensible footwear chacos_supposed supposed_arrive arrive_8p 8p_m m_holding holding_hostage hostage_ups ups_want want_crunchysensible crunchysensible_footwear chacos_supposed_arrive supposed_arrive_8p arrive_8p_m 8p_m_holding m_holding_hostage holding_hostage_ups hostage_ups_want ups_want_crunchysensible want_crunchysensible_footwear
0,chemical brother play armory sf tomorrow night emergency bay area edm announcement chem,chemical emergency,THE CHEMICAL BROTHERS to play The Armory in SF tomorrow night!: EMERGENCY BAY AREA EDM ANNOUNCEMENT  THE CHEM... http://t.co/3LN8TrHw6X,135,0,0,1,-0.0516,"[('chemical', 'brother'), ('brother', 'play'), ('play', 'armory'), ('armory', 'sf'), ('sf', 'tomorrow'), ('tomorrow', 'night'), ('night', 'emergency'), ('emergency', 'bay'), ('bay', 'area'), ('area', 'edm'), ('edm', 'announcement'), ('announcement', 'chem')]","[('chemical', 'brother', 'play'), ('brother', 'play', 'armory'), ('play', 'armory', 'sf'), ('armory', 'sf', 'tomorrow'), ('sf', 'tomorrow', 'night'), ('tomorrow', 'night', 'emergency'), ('night', 'emergency', 'bay'), ('emergency', 'bay', 'area'), ('bay', 'area', 'edm'), ('area', 'edm', 'announcement'), ('edm', 'announcement', 'chem')]",chemical brother play armory sf tomorrow night emergency bay area edm announcement chem chemical_brother brother_play play_armory armory_sf sf_tomorrow tomorrow_night night_emergency emergency_bay bay_area area_edm edm_announcement announcement_chem chemical_brother_play brother_play_armory play_armory_sf armory_sf_tomorrow sf_tomorrow_night tomorrow_night_emergency night_emergency_bay emergency_bay_area bay_area_edm area_edm_announcement edm_announcement_chem
0,fedex longer transport bioterror pathogen wake anthrax lab mishap,bioterror,FedEx will no longer transport bioterror pathogens in wake of anthrax lab mishaps http://t.co/lHpgxc4b8J,104,0,0,1,0.0,"[('fedex', 'longer'), ('longer', 'transport'), ('transport', 'bioterror'), ('bioterror', 'pathogen'), ('pathogen', 'wake'), ('wake', 'anthrax'), ('anthrax', 'lab'), ('lab', 'mishap')]","[('fedex', 'longer', 'transport'), ('longer', 'transport', 'bioterror'), ('transport', 'bioterror', 'pathogen'), ('bioterror', 'pathogen', 'wake'), ('pathogen', 'wake', 'anthrax'), ('wake', 'anthrax', 'lab'), ('anthrax', 'lab', 'mishap')]",fedex longer transport bioterror pathogen wake anthrax lab mishap fedex_longer longer_transport transport_bioterror bioterror_pathogen pathogen_wake wake_anthrax anthrax_lab lab_mishap fedex_longer_transport longer_transport_bioterror transport_bioterror_pathogen bioterror_pathogen_wake pathogen_wake_anthrax wake_anthrax_lab anthrax_lab_mishap
0,many car cyclist wreck going past scratching pedal banned c4news,wreck,How many cars do those cyclists wreck going past scratching with pedals. They should be banned #c4news,102,1,0,0,-0.7096,"[('many', 'car'), ('car', 'cyclist'), ('cyclist', 'wreck'), ('wreck', 'going'), ('going', 'past'), ('past', 'scratching'), ('scratching', 'pedal'), ('pedal', 'banned'), ('banned', 'c4news')]","[('many', 'car', 'cyclist'), ('car', 'cyclist', 'wreck'), ('cyclist', 'wreck', 'going'), ('wreck', 'going', 'past'), ('going', 'past', 'scratching'), ('past', 'scratching', 'pedal'), ('scratching', 'pedal', 'banned'), ('pedal', 'banned', 'c4news')]",many car cyclist wreck going past scratching pedal banned c4news many_car car_cyclist cyclist_wreck wreck_going going_past past_scratching scratching_pedal pedal_banned banned_c4news many_car_cyclist car_cyclist_wreck cyclist_wreck_going wreck_going_past going_past_scratching past_scratching_pedal scratching_pedal_banned pedal_banned_c4news
0,onufrance 7475 bioterrorism rockefellerchirockefellerunivheiress 2 evade lgl effort 2 prosecute blks 4 harvardu kidnapgafp,bioterrorism,@ONU_France 74/75 Bioterrorism on '@Rockefeller_Chi/@RockefellerUniv'Heiress 2 evade lgl efforts 2 prosecute BLKs 4 @HarvardU kidnap'g.@AFP,139,0,5,0,-0.4019,"[('onufrance', '7475'), ('7475', 'bioterrorism'), ('bioterrorism', 'rockefellerchirockefellerunivheiress'), ('rockefellerchirockefellerunivheiress', '2'), ('2', 'evade'), ('evade', 'lgl'), ('lgl', 'effort'), ('effort', '2'), ('2', 'prosecute'), ('prosecute', 'blks'), ('blks', '4'), ('4', 'harvardu'), ('harvardu', 'kidnapgafp')]","[('onufrance', '7475', 'bioterrorism'), ('7475', 'bioterrorism', 'rockefellerchirockefellerunivheiress'), ('bioterrorism', 'rockefellerchirockefellerunivheiress', '2'), ('rockefellerchirockefellerunivheiress', '2', 'evade'), ('2', 'evade', 'lgl'), ('evade', 'lgl', 'effort'), ('lgl', 'effort', '2'), ('effort', '2', 'prosecute'), ('2', 'prosecute', 'blks'), ('prosecute', 'blks', '4'), ('blks', '4', 'harvardu'), ('4', 'harvardu', 'kidnapgafp')]",onufrance 7475 bioterrorism rockefellerchirockefellerunivheiress 2 evade lgl effort 2 prosecute blks 4 harvardu kidnapgafp onufrance_7475 7475_bioterrorism bioterrorism_rockefellerchirockefellerunivheiress rockefellerchirockefellerunivheiress_2 2_evade evade_lgl lgl_effort effort_2 2_prosecute prosecute_blks blks_4 4_harvardu harvardu_kidnapgafp onufrance_7475_bioterrorism 7475_bioterrorism_rockefellerchirockefellerunivheiress bioterrorism_rockefellerchirockefellerunivheiress_2 rockefellerchirockefellerunivheiress_2_evade 2_evade_lgl evade_lgl_effort lgl_effort_2 effort_2_prosecute 2_prosecute_blks prosecute_blks_4 blks_4_harvardu 4_harvardu_kidnapgafp
